,content_id,title,type,release_year,date_added,age_rating,duration_min,seasons,primary_genre,country,language,imdb_rating,user_rating,is_original,views_30d,completion_rate_pct,likes,content_age,release_decade,is_kids_friendly,duration_bucket,engagement_score
560,561,Title 561,TV Show,2007,2023-06-06,TV-PG,0.0,1.0,Adventure,Japan,French,5.2,4.4,1,1639383,22.0,214776,18,2000,1,N/A,0.33390812624734717
561,562,Title 562,Movie,2006,2018-08-01,TV-PG,90.0,1.0,Romance,United States,Hindi,6.7,4.5,1,85224,21.3,280253,19,2000,1,1-1.5 hours,0.09798363515499667
562,563,Title 563,Movie,1983,2017-12-27,R,139.0,8.0,Drama,Germany,German,4.5,4.6,1,3148847,72.8,13829,42,1980,0,1.5-2.5 hours,0.7635283489029595
563,564,Title 564,Movie,1994,2023-03-27,TV-MA,118.0,0.0,Horror,United States,English,8.1,3.9,1,3515816,47.5,286292,31,1990,0,1.5-2.5 hours,0.7173738502780882
564,565,Title 565,TV Show,2014,2020-03-03,TV-Y7,70.0,5.0,Crime,United States,German,8.7,4.7,1,2432793,37.2,1049226,11,2010,1,1-1.5 hours,0.5137199535298722
565,566,Title 566,TV Show,2016,2019-12-22,R,107.0,8.0,Adventure,India,Korean,4.6,3.3,0,3089850,58.2,719862,9,2010,0,1.5-2.5 hours,0.6962787745666301
566,567,Title 567,TV Show,1980,2018-08-25,TV-MA,0.0,5.0,Sci-Fi,India,French,8.5,3.5,1,977272,40.0,1752224,45,1980,0,N/A,0.3065912031258086
567,568,Title 568,TV Show,1982,2020-12-11,PG,0.0,4.0,Crime,South Korea,English,8.2,3.3,0,3617289,49.4,1737190,43,1980,1,N/A,0.7401948421358159
568,569,Title 569,Movie,2003,2023-01-16,TV-Y7,145.0,0.0,Thriller,India,English,5.9,4.6,1,1219360,73.7,461176,22,2000,1,> 2.5 hours,0.4777045029873832
569,570,Title 570,Movie,2006,2020-01-21,R,60.0,1.0,Adventure,Spain,German,7.8,3.5,0,1089547,28.8,1067653,19,2000,0,1-1.5 hours,0.2786324994393735
570,571,Title 571,TV Show,2019,2021-07-26,TV-Y7,83.0,1.0,Crime,South Korea,French,4.0,3.3,0,3075773,92.0,1158950,6,2010,1,1-1.5 hours,0.8293672187598515
571,572,Title 572,Movie,2015,2019-10-21,TV-Y7,118.0,5.0,Drama,Canada,Japanese,9.1,4.2,1,2709714,23.2,967222,10,2010,1,1.5-2.5 hours,0.4992582177600989
572,573,Title 573,Movie,2013,2020-05-14,PG-13,95.0,0.0,Crime,United States,Spanish,7.0,3.2,0,3646296,80.5,1419184,12,2010,0,1-1.5 hours,0.8689459041012363
573,574,Title 574,TV Show,2008,2022-01-23,TV-Y,0.0,2.0,Thriller,Canada,Japanese,7.4,3.1,1,1173507,74.3,1625041,17,2000,1,N/A,0.47322653407296866
574,575,Title 575,Movie,2003,2017-02-01,PG-13,118.0,1.0,Thriller,United States,Hindi,7.7,3.2,1,3467785,41.2,26551,22,2000,0,1.5-2.5 hours,0.6849691804652464
575,576,Title 576,TV Show,2003,2020-07-27,TV-MA,0.0,4.0,Action,United States,French,7.1,3.0,1,3383563,28.9,636504,22,2000,0,N/A,0.6231358457235757
576,577,Title 577,Movie,2021,2017-06-07,TV-14,146.0,3.0,Comedy,France,German,8.7,4.4,0,2024865,83.9,1012126,4,2020,0,> 2.5 hours,0.6393305852591095
577,578,Title 578,TV Show,1983,2022-09-10,G,0.0,5.0,Sci-Fi,United States,Japanese,7.4,4.1,1,3666432,71.0,913722,42,1980,1,N/A,0.8339663124073591
578,579,Title 579,TV Show,1982,2021-07-01,TV-14,60.0,4.0,Sci-Fi,Japan,German,9.0,3.4,1,3040685,41.8,1325159,43,1980,0,1-1.5 hours,0.6233040042860117
579,580,Title 580,TV Show,2013,2015-01-24,G,162.0,5.0,Drama,Canada,Hindi,7.2,3.5,0,1317588,21.3,1406747,12,2010,1,> 2.5 hours,0.2828387435065446
580,581,Title 581,TV Show,2002,2020-09-06,TV-MA,0.0,5.0,Thriller,United States,English,4.9,4.6,1,1394957,90.4,1799461,23,2000,0,N/A,0.570844125421345
581,582,Title 582,Movie,2002,2021-01-22,TV-MA,118.0,0.0,Action,United Kingdom,English,9.0,4.0,1,2227139,50.3,871713,23,2000,0,1.5-2.5 hours,0.5352717686973639
582,583,Title 583,TV Show,2024,2023-02-12,PG,159.0,5.0,Horror,United Kingdom,Spanish,7.7,4.4,1,2329071,33.2,649425,1,2020,1,> 2.5 hours,0.48216161074442954
583,584,Title 584,TV Show,1984,2019-11-04,TV-Y,161.0,5.0,Action,United Kingdom,German,7.8,3.9,1,605252,88.4,178509,41,1980,1,> 2.5 hours,0.44438804966713663
584,585,Title 585,TV Show,2010,2017-05-14,TV-Y7,68.0,5.0,Romance,Spain,Hindi,9.4,3.5,0,2508906,46.9,269772,15,2010,1,1-1.5 hours,0.563936934926571
585,586,Title 586,Movie,2020,2023-09-26,PG-13,173.0,2.0,Crime,South Korea,German,4.4,4.9,1,3463204,54.7,718539,5,2020,0,> 2.5 hours,0.7382820285755786
586,587,Title 587,TV Show,1985,2018-09-18,PG-13,0.0,7.0,Comedy,Canada,Korean,6.4,4.1,1,1649127,72.4,1474910,40,1980,0,N/A,0.5369697302667582
587,588,Title 588,Movie,2016,2019-01-11,TV-MA,180.0,3.0,Action,United States,German,5.3,3.3,1,3955189,81.5,356601,9,2010,0,> 2.5 hours,0.9192799815199493
588,589,Title 589,TV Show,1989,2021-03-02,PG-13,0.0,3.0,Crime,Australia,German,7.5,3.8,1,3505426,27.5,1137590,36,1980,0,N/A,0.6358153459922015
589,590,Title 590,Movie,2019,2022-09-22,TV-MA,101.0,1.0,Comedy,South Korea,Korean,8.4,3.7,1,1774303,87.4,1287896,6,2010,0,1.5-2.5 hours,0.6157461819020003
590,591,Title 591,Movie,1986,2020-09-19,TV-Y7,118.0,0.0,Adventure,Australia,Korean,9.3,3.4,1,3863006,89.9,1814949,39,1980,1,1.5-2.5 hours,0.9390524934943572
591,592,Title 592,TV Show,2018,2016-11-02,TV-MA,164.0,5.0,Romance,Germany,Japanese,6.5,4.9,1,3410455,39.4,1906912,7,2010,0,> 2.5 hours,0.6691696568165562
592,593,Title 593,Movie,2017,2021-01-17,PG,97.0,0.0,Romance,Japan,Hindi,8.3,4.8,1,2987064,57.3,1405597,8,2010,1,1-1.5 hours,0.6772608321672885
593,594,Title 594,TV Show,2000,2019-04-01,TV-Y,0.0,5.0,Thriller,Germany,Japanese,9.0,3.4,1,2341203,84.3,613870,25,2000,1,N/A,0.6883814157488932
594,595,Title 595,TV Show,1999,2015-02-07,TV-PG,0.0,4.0,Romance,India,English,7.8,3.7,1,3346543,56.6,12664,26,1990,1,N/A,0.7283828304527837
595,596,Title 596,TV Show,1982,2021-12-17,R,0.0,5.0,Adventure,South Korea,Spanish,5.3,4.5,1,3663356,56.1,437773,43,1980,0,N/A,0.7739049111385057
596,597,Title 597,Movie,2001,2018-07-25,TV-Y,118.0,0.0,Thriller,Australia,Japanese,7.3,3.4,0,2219015,66.4,1636118,24,2000,1,1.5-2.5 hours,0.5984531653462047
597,598,Title 598,Movie,1983,2021-04-20,TV-Y,118.0,8.0,Mystery,France,Korean,9.3,4.2,0,1408074,77.6,1303294,42,1980,1,1.5-2.5 hours,0.5216116808321223
598,599,Title 599,TV Show,2007,2022-01-13,TV-14,0.0,8.0,Horror,United States,English,9.4,4.4,1,2305138,69.9,668594,18,2000,0,N/A,0.6253716508720399
599,600,Title 600,TV Show,1991,2022-06-10,G,0.0,7.0,Drama,Spain,Hindi,7.5,4.3,1,2631428,67.0,778801,34,1990,1,N/A,0.6627152854670351
600,601,Title 601,Movie,2017,2017-01-13,R,118.0,2.0,Crime,Canada,French,8.9,4.4,0,3235437,47.9,1104850,8,2010,0,1.5-2.5 hours,0.6769168846214326
601,602,Title 602,TV Show,2015,2020-12-03,TV-Y7,0.0,5.0,Horror,United States,German,5.1,4.4,1,2633910,67.3,976974,10,2010,1,N/A,0.6642875864908628
602,603,Title 603,TV Show,2020,2020-01-28,TV-PG,0.0,6.0,Horror,Canada,Hindi,5.4,4.9,0,2638976,27.7,28561,5,2020,1,N/A,0.5066474885805936
603,604,Title 604,TV Show,1984,2015-07-05,TV-PG,61.0,5.0,Sci-Fi,France,Hindi,9.2,3.7,1,117933,50.7,741244,41,1980,1,1-1.5 hours,0.2204899986474963
604,605,Title 605,Movie,1992,2022-03-23,TV-Y,118.0,7.0,Action,United States,Korean,4.7,4.8,1,568096,34.1,1187818,33,1990,1,1.5-2.5 hours,0.22161463434024445
605,606,Title 606,Movie,2002,2020-09-14,PG,158.0,0.0,Romance,Japan,Spanish,5.1,3.0,1,327842,60.3,1757449,23,2000,1,> 2.5 hours,0.2903764352351969
606,607,Title 607,Movie,2009,2017-01-18,G,118.0,1.0,Mystery,India,Japanese,6.3,3.6,0,3873539,39.7,1187406,16,2000,1,1.5-2.5 hours,0.7398324478392315
607,608,Title 608,TV Show,2016,2021-03-28,TV-MA,0.0,5.0,Action,United Kingdom,Korean,7.2,3.1,1,2116910,57.9,1057169,9,2010,0,N/A,0.5491373732277763
608,609,Title 609,TV Show,2004,2018-05-11,G,89.0,4.0,Drama,France,German,7.3,4.3,1,555296,78.3,1939459,21,2000,1,1-1.5 hours,0.3964946290602299
609,610,Title 610,TV Show,2006,2017-07-09,TV-14,0.0,1.0,Action,India,Korean,5.6,3.2,1,155463,52.5,905413,19,2000,0,N/A,0.23331951412866386
610,611,Title 611,Movie,1993,2021-05-19,G,174.0,0.0,Sci-Fi,United States,German,9.1,4.7,1,1766353,36.4,1857602,32,1990,1,> 2.5 hours,0.4105536786226162
611,612,Title 612,TV Show,2015,2020-12-13,TV-Y,171.0,5.0,Drama,Australia,Korean,9.0,4.3,1,1947892,36.7,40504,10,2010,1,> 2.5 hours,0.43898460350765967
612,613,Title 613,TV Show,2018,2019-11-12,TV-Y7,80.0,4.0,Adventure,India,French,6.2,3.1,1,2572607,88.0,1976980,7,2010,1,1-1.5 hours,0.7378921112033058
613,614,Title 614,TV Show,1995,2021-05-28,TV-Y,144.0,5.0,Adventure,Spain,Spanish,6.4,4.4,1,2476396,78.6,1445220,30,1990,1,> 2.5 hours,0.6858604215161592
614,615,Title 615,TV Show,2001,2019-02-20,TV-Y7,0.0,8.0,Thriller,India,French,7.9,4.7,0,1793517,22.7,1491982,24,2000,1,N/A,0.359828289827797
615,616,Title 616,Movie,2000,2023-05-31,PG-13,118.0,0.0,Action,Germany,English,7.6,4.3,1,936645,90.7,250966,25,2000,0,1.5-2.5 hours,0.503297136367125
616,617,Title 617,Movie,2000,2022-05-12,TV-Y7,117.0,0.0,Crime,Japan,Spanish,6.1,3.1,1,1584186,28.4,1843368,25,2000,1,1.5-2.5 hours,0.35122855347852205
617,618,Title 618,TV Show,1987,2017-05-13,G,0.0,5.0,Mystery,France,Japanese,6.3,4.7,1,3826789,69.0,43516,38,1980,1,N/A,0.8500199285548034
618,619,Title 619,Movie,1995,2015-08-12,G,165.0,6.0,Sci-Fi,United Kingdom,Korean,5.9,4.5,0,3162037,61.4,1244944,30,1990,1,> 2.5 hours,0.7199068543438494
619,620,Title 620,Movie,2010,2023-04-01,G,118.0,4.0,Drama,United States,Hindi,5.3,3.8,1,1771802,23.5,850456,15,2010,1,1.5-2.5 hours,0.3597710308703349
620,621,Title 621,TV Show,2021,2020-03-02,PG-13,80.0,1.0,Mystery,France,English,6.5,3.7,1,1810992,42.1,1783761,4,2020,0,1-1.5 hours,0.4400495470362543
621,622,Title 622,TV Show,1989,2018-09-30,TV-MA,0.0,3.0,Action,South Korea,Hindi,7.8,4.0,1,1119842,78.2,729810,36,1980,0,N/A,0.4807767619360953
622,623,Title 623,Movie,2011,2017-02-17,R,118.0,0.0,Crime,France,French,8.1,4.7,1,2367122,43.0,1950843,14,2010,0,1.5-2.5 hours,0.5270692764405102
623,624,Title 624,TV Show,2013,2015-09-10,G,0.0,5.0,Action,Spain,Japanese,8.3,3.5,0,2321061,56.0,253556,12,2010,1,N/A,0.5721601074402956
624,625,Title 625,Movie,1988,2018-05-27,TV-14,118.0,8.0,Romance,France,Spanish,6.1,3.2,0,818273,72.3,434057,37,1980,0,1.5-2.5 hours,0.41194128753854076
625,626,Title 626,TV Show,1996,2017-06-27,TV-PG,0.0,5.0,Romance,South Korea,Japanese,8.2,4.7,0,2815164,25.4,741499,29,1990,1,N/A,0.5238757612583435
626,627,Title 627,Movie,1990,2019-12-23,TV-PG,128.0,0.0,Sci-Fi,India,English,4.0,3.1,0,850221,82.4,1354515,35,1990,1,1.5-2.5 hours,0.457133500717127
627,628,Title 628,TV Show,2011,2022-10-10,R,125.0,1.0,Drama,Germany,French,6.6,4.8,0,3834640,23.1,743332,14,2010,0,1.5-2.5 hours,0.6675975817933499
628,629,Title 629,Movie,1989,2019-06-11,R,118.0,0.0,Drama,India,Korean,8.4,3.6,1,2553123,39.7,1495884,36,1980,0,1.5-2.5 hours,0.5417695031661337
629,630,Title 630,Movie,2001,2023-12-09,TV-MA,118.0,0.0,Horror,India,Hindi,7.5,4.0,1,1141184,77.2,135721,24,2000,0,1.5-2.5 hours,0.47997807073969456
630,631,Title 631,Movie,1996,2023-09-20,TV-14,158.0,0.0,Sci-Fi,South Korea,Korean,6.6,3.3,0,215764,88.4,895876,29,1990,0,> 2.5 hours,0.38596468900289477
631,632,Title 632,TV Show,1983,2015-03-30,TV-Y,0.0,7.0,Sci-Fi,Canada,German,7.5,4.8,1,2702107,77.0,648635,42,1980,1,N/A,0.7133171646222027
632,633,Title 633,Movie,2004,2019-12-18,TV-Y7,71.0,8.0,Crime,United Kingdom,Japanese,9.0,4.5,1,3001818,37.0,1050292,21,2000,1,1-1.5 hours,0.5982739382533302
633,634,Title 634,Movie,2000,2022-09-14,TV-Y7,118.0,4.0,Romance,South Korea,English,7.1,4.8,1,2650663,93.9,975453,25,2000,1,1.5-2.5 hours,0.7732005434014944
634,635,Title 635,TV Show,2016,2019-12-27,TV-Y,0.0,8.0,Drama,India,Hindi,8.4,4.4,1,3243657,51.0,116733,9,2010,1,N/A,0.6905498880121921
635,636,Title 636,TV Show,2017,2022-01-10,TV-PG,148.0,5.0,Action,France,Spanish,9.4,3.4,0,3582049,48.2,105369,8,2010,1,> 2.5 hours,0.730108827599276
636,637,Title 637,Movie,1980,2020-04-03,TV-Y,118.0,3.0,Sci-Fi,United Kingdom,Spanish,7.9,3.6,0,3647639,84.9,1866217,45,1980,1,1.5-2.5 hours,0.8867473546552254
637,638,Title 638,Movie,2004,2020-10-30,TV-14,118.0,0.0,Thriller,United States,Spanish,7.2,4.0,0,3960492,25.0,538841,21,2000,0,1.5-2.5 hours,0.6940754337074426
638,639,Title 639,TV Show,2015,2020-03-18,G,95.0,7.0,Comedy,Australia,French,4.2,4.2,1,1321991,61.7,1691892,10,2010,1,1-1.5 hours,0.4450991953227872
639,640,Title 640,TV Show,1996,2017-03-24,PG-13,159.0,6.0,Drama,United States,Spanish,6.1,4.9,1,2227941,92.4,565002,29,1990,0,> 2.5 hours,0.7037920690281898
640,641,Title 641,TV Show,2020,2021-03-18,G,0.0,5.0,Adventure,Spain,Hindi,7.1,3.8,0,2226823,27.5,156513,5,2020,1,N/A,0.44402436856701355
641,642,Title 642,TV Show,2003,2022-10-06,PG-13,148.0,5.0,Drama,India,Japanese,8.4,4.4,1,1846076,60.6,1633770,22,2000,0,> 2.5 hours,0.5193121615084442
642,643,Title 643,TV Show,1981,2023-08-13,TV-Y7,0.0,5.0,Thriller,France,Japanese,6.4,4.9,1,1943569,29.9,1606240,44,1980,1,N/A,0.4111361517244172
643,644,Title 644,Movie,2019,2022-09-02,R,118.0,7.0,Drama,Canada,Japanese,9.3,3.3,1,2081382,86.7,760281,6,2010,0,1.5-2.5 hours,0.6590081585724361
644,645,Title 645,TV Show,1994,2019-12-10,G,77.0,5.0,Thriller,Germany,French,5.5,4.7,0,1442911,64.1,1617242,31,1990,1,1-1.5 hours,0.4728372452024243
645,646,Title 646,Movie,2011,2016-11-11,TV-Y,179.0,0.0,Comedy,Germany,German,8.1,3.8,0,1214587,37.6,1020734,14,2010,1,> 2.5 hours,0.33258855101851525
646,647,Title 647,Movie,2018,2021-07-05,TV-14,118.0,6.0,Horror,United Kingdom,Spanish,6.3,4.5,0,418199,43.0,637031,7,2010,0,1.5-2.5 hours,0.23473002250756192
647,648,Title 648,Movie,1985,2019-08-27,TV-14,118.0,0.0,Crime,Canada,Japanese,6.7,3.6,0,2116627,58.7,810082,40,1980,0,1.5-2.5 hours,0.5522949231110386
648,649,Title 649,TV Show,1980,2015-12-27,TV-PG,0.0,5.0,Comedy,Australia,Spanish,8.4,3.7,1,1637981,74.4,1449979,45,1980,1,N/A,0.5432978256690206
649,650,Title 650,Movie,2002,2022-11-12,TV-14,118.0,0.0,Mystery,United States,French,5.6,3.1,0,3280600,56.6,855263,23,2000,0,1.5-2.5 hours,0.7184913532512215
650,651,Title 651,Movie,2018,2023-06-12,TV-14,82.0,0.0,Horror,Australia,Spanish,4.5,4.9,1,2163866,34.2,14758,7,2010,0,1-1.5 hours,0.4613807925971797
651,652,Title 652,TV Show,1996,2018-10-16,R,103.0,5.0,Crime,Japan,German,6.9,4.6,0,481855,73.1,393351,29,1990,0,1.5-2.5 hours,0.3646784487657341
652,653,Title 653,Movie,2013,2021-04-18,TV-Y,118.0,0.0,Romance,United States,French,6.9,3.2,0,3117365,28.9,1938314,12,2010,1,1.5-2.5 hours,0.5832060359165988
653,654,Title 654,Movie,2020,2017-05-05,TV-Y7,118.0,7.0,Thriller,United States,French,8.4,5.0,1,454075,80.7,942811,5,2020,1,1.5-2.5 hours,0.3909114373064526
654,655,Title 655,TV Show,2008,2017-05-16,TV-14,0.0,5.0,Sci-Fi,United States,English,9.3,4.2,1,1305922,49.7,1419269,17,2000,0,N/A,0.39468883869430643
655,656,Title 656,Movie,1988,2018-04-25,TV-Y7,118.0,2.0,Mystery,France,French,4.3,4.7,1,1306847,69.0,150541,37,1980,1,1.5-2.5 hours,0.47202758907586995
656,657,Title 657,Movie,1992,2016-10-08,R,118.0,6.0,Comedy,South Korea,Spanish,7.3,3.1,1,3956956,45.9,221509,33,1990,0,1.5-2.5 hours,0.7771450322488387
657,658,Title 658,Movie,1985,2019-08-19,TV-14,78.0,8.0,Drama,France,French,7.7,3.8,1,2083443,70.2,475594,40,1980,0,1-1.5 hours,0.593317309422601
658,659,Title 659,TV Show,1985,2017-04-19,TV-PG,125.0,5.0,Comedy,Germany,Spanish,9.4,4.3,1,453243,86.7,737954,40,1980,1,1.5-2.5 hours,0.41478663696325163
659,660,Title 660,TV Show,1999,2022-10-17,G,87.0,2.0,Crime,France,Spanish,9.2,3.2,1,2637747,72.6,1986600,26,1990,1,1-1.5 hours,0.6860631380736297
660,661,Title 661,TV Show,1982,2015-06-22,PG,0.0,1.0,Mystery,Australia,Japanese,7.9,4.0,0,1354656,70.4,499538,43,1980,1,N/A,0.48479895879713675
661,662,Title 662,Movie,1996,2015-09-15,TV-MA,133.0,4.0,Action,France,French,6.9,3.9,0,1712733,76.8,714140,29,1990,0,1.5-2.5 hours,0.5641106565043055
662,663,Title 663,Movie,1991,2021-12-15,TV-14,134.0,0.0,Crime,South Korea,English,4.9,3.4,1,423596,57.5,732452,34,1990,0,1.5-2.5 hours,0.2935395747338305
663,664,Title 664,TV Show,2024,2020-08-15,TV-Y7,152.0,5.0,Horror,United Kingdom,Spanish,6.1,3.6,0,180041,36.5,1240357,1,2020,1,> 2.5 hours,0.17300622426711673
664,665,Title 665,Movie,1980,2021-10-09,TV-MA,144.0,6.0,Comedy,Canada,Japanese,7.2,4.9,0,581472,81.2,765886,45,1980,0,> 2.5 hours,0.41202103985785965
665,666,Title 666,Movie,1996,2018-08-11,PG-13,166.0,7.0,Comedy,United Kingdom,English,8.0,3.6,0,991760,68.6,1481678,29,1990,0,> 2.5 hours,0.423164409102125
666,667,Title 667,TV Show,1982,2022-08-03,TV-14,163.0,2.0,Mystery,Japan,English,7.5,3.4,1,2981923,43.5,1175596,43,1980,0,> 2.5 hours,0.6212896800466201
667,668,Title 668,TV Show,2005,2015-05-01,PG,154.0,4.0,Thriller,Germany,French,7.9,4.1,1,94896,40.7,870464,20,2000,1,> 2.5 hours,0.17703443914470768
668,669,Title 669,Movie,1994,2015-10-13,R,128.0,0.0,Mystery,Japan,Korean,6.4,4.3,1,68557,57.5,1430138,31,1990,0,1.5-2.5 hours,0.24028357827984026
669,670,Title 670,Movie,2015,2018-12-21,TV-PG,118.0,0.0,Sci-Fi,Japan,Japanese,8.0,4.5,1,3095173,35.5,494120,10,2010,1,1.5-2.5 hours,0.6062772267623736
670,671,Title 671,Movie,2011,2016-10-29,PG,118.0,0.0,Comedy,Canada,Korean,4.8,4.5,1,1462733,85.9,1181862,14,2010,1,1.5-2.5 hours,0.5630105533790218
671,672,Title 672,TV Show,2011,2021-10-17,TV-Y7,79.0,1.0,Thriller,Canada,Spanish,4.9,3.1,1,3392465,79.1,583434,14,2010,1,1-1.5 hours,0.8252711493956608
672,673,Title 673,TV Show,1983,2017-11-30,R,78.0,5.0,Thriller,South Korea,Hindi,4.9,3.8,1,262624,43.1,1906779,42,1980,0,1-1.5 hours,0.21179370833269792
673,674,Title 674,TV Show,1997,2020-09-10,G,0.0,1.0,Mystery,South Korea,Korean,8.9,4.5,1,1153615,23.7,659520,28,1990,1,N/A,0.26784272586749613
674,675,Title 675,TV Show,1998,2015-12-31,R,0.0,5.0,Romance,United Kingdom,Japanese,4.4,4.8,1,1558886,23.9,1347333,27,1990,0,N/A,0.32943354304224337
675,676,Title 676,Movie,2022,2017-02-07,TV-14,118.0,0.0,Crime,South Korea,French,8.4,4.2,1,3664933,42.3,1159846,3,2020,0,1.5-2.5 hours,0.7189414617890199
676,677,Title 677,TV Show,2014,2021-01-06,TV-MA,0.0,5.0,Horror,South Korea,Japanese,5.3,3.1,1,921552,31.1,1203732,11,2010,0,N/A,0.26263318014124537
677,678,Title 678,TV Show,2019,2018-12-04,TV-MA,137.0,3.0,Romance,Spain,French,6.6,3.8,1,3232220,85.5,1724844,6,2010,0,1.5-2.5 hours,0.8268343332944166
678,679,Title 679,TV Show,1993,2020-09-19,TV-Y7,0.0,4.0,Comedy,India,Korean,9.0,3.1,0,3772701,51.6,561684,32,1990,1,N/A,0.7723067062434422
679,680,Title 680,TV Show,2012,2017-11-13,R,151.0,4.0,Comedy,United Kingdom,Hindi,7.2,4.5,1,956185,46.1,1366326,13,2010,0,> 2.5 hours,0.32782814442739716
680,681,Title 681,TV Show,1993,2016-06-05,PG,0.0,5.0,Comedy,Canada,German,5.2,3.1,0,3582555,36.3,1037042,32,1990,1,N/A,0.6825847278080014
681,682,Title 682,Movie,2013,2016-05-31,TV-Y7,131.0,0.0,Adventure,United Kingdom,Spanish,5.6,3.4,0,2649992,83.1,341682,12,2010,1,1.5-2.5 hours,0.729899893124706
682,683,Title 683,Movie,1983,2021-06-10,TV-PG,118.0,0.0,Drama,Canada,Japanese,9.1,3.8,1,3200421,79.4,797792,42,1980,1,1.5-2.5 hours,0.797664470177293
683,684,Title 684,TV Show,2003,2022-11-23,TV-Y7,163.0,5.0,Action,France,German,6.3,3.9,1,3768417,48.8,215853,22,2000,1,> 2.5 hours,0.7604641044762873
684,685,Title 685,Movie,2008,2022-10-12,TV-Y7,118.0,0.0,Adventure,India,German,7.2,3.8,0,206262,32.7,911559,17,2000,1,1.5-2.5 hours,0.16173938508330898
685,686,Title 686,TV Show,1998,2021-09-04,G,163.0,5.0,Action,Spain,English,6.5,3.9,0,1749154,91.4,1718289,27,1990,1,> 2.5 hours,0.6279738215280093
686,687,Title 687,TV Show,1985,2023-05-06,TV-14,122.0,3.0,Thriller,Spain,English,6.1,4.4,1,1262253,43.7,354846,40,1980,0,1.5-2.5 hours,0.3641384706807944
687,688,Title 688,Movie,2012,2017-08-14,G,79.0,2.0,Comedy,Australia,Spanish,5.2,3.7,1,3872734,77.8,609830,13,2010,1,1-1.5 hours,0.8921116975071681
688,689,Title 689,Movie,2019,2019-02-14,TV-MA,77.0,4.0,Sci-Fi,Germany,Hindi,7.8,4.1,0,2323702,54.7,468985,6,2010,0,1-1.5 hours,0.5673562585297109
689,690,Title 690,TV Show,1998,2023-12-06,TV-MA,0.0,5.0,Horror,Canada,English,8.0,3.6,0,2436253,78.6,298793,27,1990,0,N/A,0.6798389549571262
690,691,Title 691,TV Show,1980,2022-10-21,PG-13,84.0,3.0,Mystery,Germany,Japanese,5.5,3.7,1,166552,56.1,917786,45,1980,0,1-1.5 hours,0.24938286870288898
691,692,Title 692,TV Show,1984,2015-05-31,PG-13,91.0,3.0,Horror,France,Japanese,8.3,4.2,1,2622228,89.4,610447,41,1980,0,1-1.5 hours,0.7509352816720246
692,693,Title 693,Movie,2006,2017-11-12,PG,61.0,0.0,Sci-Fi,Spain,Korean,8.7,4.0,0,3123952,80.0,1205543,19,2000,1,1-1.5 hours,0.7885940886337437
693,694,Title 694,TV Show,1995,2021-08-16,TV-MA,127.0,5.0,Mystery,France,Japanese,9.1,4.4,0,2131455,39.5,1996952,30,1990,0,1.5-2.5 hours,0.4777191292276054
694,695,Title 695,TV Show,1985,2022-11-23,G,157.0,5.0,Thriller,Japan,Spanish,4.9,4.1,1,1318868,52.3,1640669,40,1980,1,> 2.5 hours,0.4070307440345461
695,696,Title 696,TV Show,2019,2015-05-19,TV-PG,131.0,5.0,Sci-Fi,India,French,5.7,4.6,0,1471143,27.5,912871,6,2010,1,1.5-2.5 hours,0.33067205684815637
696,697,Title 697,Movie,1992,2018-10-28,PG-13,70.0,1.0,Comedy,Australia,German,8.7,3.9,0,2317399,87.8,1092182,33,1990,0,1-1.5 hours,0.6988108059297163
697,698,Title 698,TV Show,2014,2015-08-28,R,0.0,4.0,Sci-Fi,France,Japanese,5.1,4.0,1,2184162,25.2,1962905,11,2010,0,N/A,0.42842520096930264
698,699,Title 699,TV Show,1998,2022-03-14,PG-13,0.0,5.0,Comedy,Australia,Spanish,4.0,4.3,1,3174659,21.4,1913328,27,1990,0,N/A,0.5618001595504387
699,700,Title 700,Movie,1991,2018-09-07,TV-MA,140.0,5.0,Sci-Fi,India,French,8.8,3.4,0,1370971,57.2,861808,34,1990,0,1.5-2.5 hours,0.4344462155270927
700,701,Title 701,TV Show,1995,2020-04-03,TV-Y7,0.0,2.0,Sci-Fi,United Kingdom,French,5.8,3.8,1,1120919,65.2,202621,30,1990,1,N/A,0.42893831238035907
701,702,Title 702,TV Show,2022,2016-06-16,TV-14,72.0,5.0,Romance,France,English,6.3,4.2,0,1972951,36.7,1932522,3,2020,0,1-1.5 hours,0.44274346384452556
702,703,Title 703,Movie,1989,2015-12-03,TV-MA,118.0,0.0,Horror,South Korea,French,6.5,3.1,1,3267462,62.8,666711,36,1980,0,1.5-2.5 hours,0.7413206478317815
703,704,Title 704,TV Show,2004,2016-06-16,TV-Y7,94.0,6.0,Action,United States,Hindi,8.7,3.9,0,3292213,87.2,1124317,21,2000,1,1-1.5 hours,0.8426333080415971
704,705,Title 705,Movie,1999,2022-10-28,TV-PG,118.0,0.0,Adventure,Spain,French,5.9,4.2,1,688931,67.0,661473,26,1990,1,1.5-2.5 hours,0.37133993418481903
705,706,Title 706,Movie,2010,2016-08-17,TV-PG,118.0,0.0,Romance,Spain,French,8.9,4.9,1,3110857,54.2,1992648,15,2010,1,1.5-2.5 hours,0.6834298332320414
706,707,Title 707,TV Show,1983,2021-08-24,R,82.0,6.0,Action,Spain,German,7.4,4.8,1,2109100,30.8,360809,42,1980,0,1-1.5 hours,0.43956587000614245
